id,sin,cobertura,fec_ocu,causa,ent_mun,tipo_perd,monto_ded,monto_ocu
111785,685766,1,20230101,7,11020,4,0,1278.4
615,615079,1,20220701,6,11020,5,7845,14026
183084,704620,1,20231115,6,11020,5,0,0
295324,746278,1,20240719,6,11020,5,0,7003.54
201884,735329,1,20240522,6,11020,5,4020,1111.73
195760,730843,1,20240426,6,11020,5,0,247761.3
42039,662317,1,20230101,6,11021,1,0,5723.49
83902,656558,1,20230101,6,11021,5,0,3410
240367,732293,1,20240504,6,11027,1,0,5500
210679,706561,1,20231127,6,11027,1,0,5148.33
104091,648311,1,20221221,6,11027,1,0,37639.61
275266,734664,1,20240519,6,11029,1,6965,3054.19
168107,698799,1,20231009,6,11031,1,9800,3075.2
153857,658243,1,20230214,6,11032,1,0,43391.1
72321,621766,1,20220806,6,11033,2,0,-0.01
44578,612547,1,20220617,7,11037,4,0,0
123997,704375,1,20231029,12,12001,1,8760,13331.71
208304,724687,1,20240312,7,12014,4,0,1560
197791,707643,1,20231202,6,13025,1,0,28835.84
215149,703834,1,20231109,6,13048,1,2050,8583.5
215149,738751,1,20240604,6,13051,1,0,6766.37
261442,751957,1,20240816,6,13052,1,0,63862.84
305224,769740,1,20241123,6,13076,1,0,0
99104,685180,1,20230101,7,14008,4,3003.93,12015.72
22935,638746,1,20221106,6,14015,1,19850,3240.63
111488,676163,1,20230101,7,14015,4,0,1052
258082,746880,1,20240723,7,14015,4,0,7108.8
262394,726590,1,20240401,6,14024,1,0,0
18488,618810,1,20220724,6,14037,2,0,260490
29468,629528,1,20220922,6,14039,1,9110,23269.18
60171,611100,1,20220609,6,14039,1,6295,1547.7
17637,617287,1,20220713,9,14039,1,5890,23209
229469,704585,1,20231115,6,14039,1,0,0
222076,733598,1,20240514,6,14039,1,0,0.01
185937,688976,1,20230808,6,14039,1,5395,43133.9
45860,633291,1,20221010,6,14039,1,0,50238.18
250411,734851,1,20240520,6,14039,1,0,0.1
20906,596595,1,20220319,6,14039,1,3445,7094
93924,687441,1,20230101,12,14039,1,6399,1631.94
159508,720802,1,20240227,6,14039,1,0,6999.99
329915,771172,1,20241202,6,14039,1,0,0
60779,670941,2,20230101,16,14039,2,0,227700
188937,725208,2,20240313,16,14039,2,0,175680
15098,604950,1,20220509,6,14039,3,0,0
18350,611748,1,20220613,12,14039,3,0,18000
96287,634220,1,20221004,6,14039,3,0,0
81889,643355,1,20221129,6,14039,3,0,18000
93252,647103,2,20221216,6,14039,3,0,0
2280,630450,1,20220928,6,14039,3,0,25000
91993,638727,1,20221107,6,14039,3,0,0
149976,692547,1,20230828,7,14039,4,0,5200
84908,649448,1,20221228,7,14039,4,3216.79,15644.87
152220,678888,1,20230607,7,14039,4,0,939.2
82386,679466,1,20230101,7,14039,4,0,3437.6
165979,678669,1,20230605,7,14039,4,0,2620.8
270809,765512,1,20241101,7,14039,4,0,3200
6889,648639,1,20221223,7,14039,4,1589.03,7721.1
273057,734764,1,20240517,7,14039,4,0,3200
86905,630046,1,20220926,7,14039,4,840.4,4788.6
127775,707038,1,20231201,6,14039,5,0,-5000
284601,729504,1,20240418,6,14039,5,0,5000
14228,591399,1,20220217,6,14039,5,0,10000
293993,754145,1,20240829,6,14039,5,0,13346.77
115585,635761,1,20221016,6,14039,5,0,7251
260186,729252,1,20240417,6,14039,5,0,0.01
3670,610757,1,20220606,6,14039,5,0,0
9332,594700,1,20220309,6,14039,5,0,12210
247374,741735,1,20240622,6,14039,5,0,11000
180693,681504,1,20230620,7,14043,4,2080,9064
207109,715830,1,20240129,18,14067,1,11610,55061.75
193640,680595,1,20230618,7,14067,4,0,0.01
63422,675919,1,20230101,7,14067,4,0,0.01
8609,628624,1,20220916,6,14097,1,6234,6304
151558,707846,1,20231204,6,14097,1,0,6250
102615,636865,1,20221028,6,14097,1,0,0
184247,711784,1,20240104,6,14097,1,0,7000
119882,653982,1,20230124,18,14097,1,0,0
173647,715265,1,20240125,6,14097,1,0,4700
239109,716315,1,20240201,6,14097,2,0,194725.34
8836,629324,1,20220919,6,14097,5,8695,29802.12
290179,762474,1,20241016,6,14097,5,0,5000
74971,654304,1,20230101,6,14098,1,0,12288.41
119494,699032,1,20230101,12,14098,1,0,30000
281616,729494,1,20240417,6,14098,1,0,15218.7
193763,692431,1,20230828,6,14098,1,0,4170
239746,725457,1,20240323,6,14098,1,0,55996
44499,631795,1,20221004,6,14098,1,13824,193704.98
168706,679883,1,20230614,6,14098,1,0,0.01
62183,617838,1,20220715,6,14098,5,0,33821.08
246995,763580,1,20241021,6,14098,5,0,23784.03
46501,651037,1,20230101,6,14101,5,0,41578.43
76671,630494,1,20220928,7,14112,4,0,2200
234313,719112,1,20240216,6,14113,1,3207.5,66257.88
4597,649530,1,20221224,6,14120,1,0,0
7992,614281,1,20220628,6,14120,1,0,0
129437,660789,1,20230101,6,14120,1,14850,29864.3
25183,651749,1,20230101,6,14120,1,0,0.01
36578,633846,1,20221014,6,14120,1,12010,10741.3
62000,624188,1,20220712,6,14120,1,7119,17666.14
98152,664298,1,20230101,6,14120,1,7158,22962.26
105414,686141,1,20230101,6,14120,1,0,5500
163430,666134,1,20230328,6,14120,1,9825,42263.75
83318,681550,1,20230622,6,14120,1,5810,25211.5
221060,702243,1,20231031,6,14120,1,0,0.01
2581,628452,1,20220915,6,14120,3,0,0
132415,674159,1,20230101,7,14120,4,0,6320
79676,674939,1,20230101,7,14120,4,0,761.6
7154,588512,1,20220130,7,14120,4,4499.09,23335.44
228447,741685,1,20240621,7,14120,4,0,3888
22873,599139,1,20220314,7,14120,4,0,2782.4
81004,622973,1,20220816,6,14120,5,6195,38189.98
40915,660242,1,20230101,6,14120,5,0,38718.5
22927,642257,1,20221124,6,14120,5,0,8246
93668,665676,1,20230325,6,14120,5,0,4012.99
118941,691479,1,20230101,6,14120,5,0,11253.02
3374,641559,1,20221122,6,14120,5,0,4239.5
272856,723448,1,20240312,6,14120,5,6867,45000.5
48509,632559,1,20221007,6,14120,5,0,28087.13
42475,664817,1,20230101,6,14120,5,0,4375
25657,597210,1,20220323,6,14120,5,21165,69001.76
192490,709354,1,20231217,6,14120,5,0,20067.47
94612,655843,1,20230101,6,14120,5,0,51615.52
114207,650762,1,20230106,6,14120,5,0,-5199.38
29585,648880,1,20221225,6,14124,3,0,8000
196299,690706,1,20230816,7,14124,4,0,2931.2
110771,633181,1,20221011,6,15003,1,0,-10265
297185,757058,2,20240912,16,15013,2,0,147800
137166,650684,1,20230106,7,15013,4,1920,7680
29967,601272,1,20220418,6,15013,5,0,34922.42
291114,771945,1,20241205,6,15025,1,0,0
290556,731471,1,20240429,6,15025,1,0,0
39329,598672,1,20220331,6,15033,1,6655,56972.87
211891,722442,1,20240229,6,15045,1,0,0
310929,747762,1,20240729,6,15057,1,0,0
182463,695983,1,20230921,7,15057,4,0,4800
228576,727729,1,20240408,7,15057,4,0,3064
312437,765707,1,20241021,6,15058,1,0,3532.16
300443,758901,2,20240925,6,15058,1,0,0
71125,615455,1,20220704,7,15060,2,0,3933
214044,693899,1,20230906,6,15079,1,0,12070.26
90211,664289,1,20230101,6,15092,1,4790,9433.5
85254,647181,1,20221216,6,15104,5,0,-11611.5
331264,760308,1,20241003,6,16006,1,11982.3,31888.24
225301,751875,1,20240815,6,16006,5,0,10000
169651,722871,1,20240308,6,16012,1,0,0
325186,772354,1,20241207,6,16043,1,0,27687.76
109194,641211,1,20221119,6,16043,1,29910,49923.61
222060,757276,2,20240907,15,16043,2,0,446500
92618,683617,1,20230101,6,16052,1,2565,19013.7
90524,675253,1,20230101,6,16052,1,15860,14873.9
121389,639830,1,20221111,6,16053,1,0,0
222131,717261,1,20240205,6,16053,1,0,0.01
280916,745152,1,20240711,6,16053,1,0,0
171946,679191,1,20230609,6,16053,1,0,0.01
96034,629826,1,20220924,6,16053,1,0,40279.42
102129,686539,1,20230101,6,16053,1,2133,22133
82363,654429,1,20230101,6,16053,1,12300,-1643.87
253754,769394,1,20241123,6,16053,1,0,0.01
3714,620676,1,20220801,6,16053,3,0,0
68346,624182,1,20220823,6,16053,3,0,0
39981,635450,1,20221023,6,16053,3,0,0
106072,630849,1,20220929,7,16053,4,0,4400
107737,693449,1,20230101,7,16053,4,0,3200
174895,669638,1,20230418,7,16053,4,0,4880
243462,742334,1,20240626,6,16053,5,0,131931.21
155486,701799,1,20231028,6,16053,5,0,20944.1
327787,761796,1,20241011,6,16053,5,0,20934
18447,600002,1,20220407,6,16053,5,0,6282.5
78286,632393,1,20221006,6,16053,5,0,8491.2
271644,775935,1,20241228,6,16065,1,0,0
114306,674277,1,20230516,7,16066,4,0,-3200
264815,722595,1,20240306,7,16069,4,0,3477.6
226449,727866,1,20240406,7,16069,4,0,3120
55764,625561,1,20220827,6,16083,1,0,-22336.59
156677,659175,1,20230219,18,16090,2,0,226660.5
179033,693522,1,20230902,6,16102,1,3243,16029.71
135891,664475,1,20230101,6,16102,1,15480,15702.5
28739,600134,1,20220408,6,16102,1,0,0
246274,754877,1,20240903,6,16102,1,0,6802.65
115226,660775,1,20230101,7,16102,4,0,1415.2
2230,596782,1,20220321,7,16102,4,0,2691.2
73596,661984,1,20230101,7,16102,4,0,2274.4
30999,629495,1,20220922,7,16102,4,1800,2799.82
35479,603773,1,20220501,7,16102,4,4590,24510
80831,642377,1,20221122,7,16102,4,0,7026.2
60626,672335,1,20230101,6,16106,1,8130,29414.33
116095,639874,1,20221112,6,16106,5,0,-3259.5
12793,593365,1,20220301,6,16107,5,0,33298.28
246057,756796,1,20240913,6,16108,1,0,1
127466,711055,1,20231220,6,16108,1,0,4035
246896,746925,1,20240723,6,16108,1,0,1
265459,752268,1,20240819,6,16108,1,0,0.01
70908,625183,1,20220825,6,16108,1,7030,9941
82216,646912,1,20221214,6,16108,3,0,0
41918,666726,1,20230101,7,16108,4,0,6676.8
291244,739171,1,20240601,7,16108,4,0,5060.23
125705,650385,1,20221207,7,16108,4,0,3136
126758,701216,1,20230101,7,16108,4,0,3266.4
291247,738181,1,20240603,6,16109,1,11585,27293.09
7589,601174,1,20220417,6,18001,2,0,143754
219380,704503,1,20231114,7,18001,4,0,3200
50832,635879,1,20221024,6,18008,3,0,4000
41712,601170,2,20220417,6,18012,3,0,0
47011,655292,1,20230131,6,18017,1,3065,480
151775,656148,1,20230204,6,18017,1,0,45312.64
59613,643651,1,20221130,6,18017,1,5388.32,8064.18
335125,773907,1,20241214,6,18017,5,0,20000
319759,754561,1,20240830,6,18020,5,0,14704.46
49178,625178,1,20220826,6,19006,3,0,0
69234,616267,1,20220709,6,19006,5,0,14086.89
333794,764047,1,20241023,6,19039,1,0,0.01
13968,632186,1,20221005,6,19039,1,0,0
317294,759730,1,20240930,6,19039,5,0,30000
18050,659947,1,20230101,6,19039,5,0,10988.03
125113,646732,1,20221214,6,21123,3,0,0
173828,718212,1,20240212,6,22006,1,0,0
10272,608839,1,20220528,6,22006,3,0,0
72028,681605,1,20230101,7,22006,4,0,1320
153047,687246,2,20230725,16,22011,1,0,0.01
94453,635071,1,20221020,6,22011,3,0,15000
128384,646366,1,20221208,6,22011,3,0,0
144081,710647,1,20231225,6,22012,5,0,0
132517,700343,1,20231018,6,22014,1,0,0.01
361500,774716,1,20241219,6,22014,1,0,25000
71831,641706,1,20220925,6,22014,1,0,5696
319032,770944,1,20241201,6,22014,1,0,6000
188359,694421,1,20230909,6,22014,1,0,0
313444,757426,1,20240918,6,22014,1,3632,21368
283845,774260,1,20241216,6,22014,1,0,18000
248856,723961,1,20240315,6,22014,1,0,0.01
151499,691699,1,20230822,6,22014,1,0,36563.76
299912,766017,1,20241105,6,22014,1,0,12000
240230,709464,1,20231214,4,22014,1,0,0
157148,710226,1,20231221,6,22014,1,0,0
116579,677417,1,20230101,6,22014,1,0,13785.5
12086,618321,1,20220711,6,22014,1,0,15912.63
112518,644662,1,20221205,6,22014,1,0,2450
176376,691814,1,20230823,6,22014,1,0,9317
307954,754118,1,20240829,3,22014,1,0,0.01
291288,768129,1,20241111,6,22014,1,0,20000
294086,750612,1,20240808,6,22014,1,0,15000
150666,713263,1,20240115,6,22014,1,0,23836.18
152934,699207,1,20231012,6,22014,1,9605,21793
303858,764968,1,20241029,6,22014,1,0,1
93331,644138,1,20221203,6,22014,1,0,44300
287283,758100,1,20240921,6,22014,1,0,28512
223790,701984,1,20231030,6,22014,1,0,4873.75
45023,601196,1,20220415,6,22014,1,0,0
238760,710109,1,20231220,6,22014,1,0,0.01
39377,617335,1,20220715,6,22014,2,0,205200
137541,653805,1,20230121,6,22014,2,11920,238400
196255,705408,1,20231117,6,22014,2,0,85900
31524,635702,2,20221022,6,22014,3,0,0
86847,641234,1,20221119,6,22014,3,0,0
55443,642080,2,20221124,6,22014,3,0,0
96486,628556,1,20220916,6,22014,3,0,0
325156,762603,1,20241016,7,22014,4,0,1368
68031,614648,1,20220629,7,22014,4,0,1280
69669,650695,1,20230101,7,22014,4,0,3810.4
179575,690069,1,20230811,7,22014,4,0,0
18788,593815,1,20220303,7,22014,4,322,1288
255090,744458,1,20240708,7,22014,4,866,3464
258711,762493,1,20241005,7,22014,4,0,2208
276533,740581,1,20240603,7,22014,4,680,2720
288489,761055,1,20241007,7,22014,4,0,3200
303083,750715,1,20240808,7,22014,4,341.57,2858.43
115763,638215,1,20221104,6,22014,5,0,0
212000,720912,1,20240227,6,22014,5,0,40000
46194,628070,1,20220913,6,22014,5,0,32572.5
42155,613070,1,20220602,6,22014,5,0,6441.5
24597,648658,1,20221223,6,22014,5,0,5680
186145,679805,1,20230613,6,22014,5,0,14705.4
39744,627828,1,20220912,6,22014,5,0,-4062
115249,694139,1,20230907,6,22014,5,0,9726.25
293286,753963,1,20240828,6,22014,5,0,15000
79000,644656,1,20221202,6,22014,5,0,35000
194400,707585,1,20231130,6,22014,5,0,5000
138916,696436,1,20230101,6,22014,5,0,17000
231998,763579,1,20241021,6,22014,5,0,7500
298478,762735,1,20241017,6,22016,1,0,0.01
104903,690949,1,20230101,6,23005,1,5700,24297.15
123953,670109,1,20230101,6,24001,1,2810,2179.99
178143,710261,1,20231221,6,24009,5,0,7764.65
238085,720198,1,20240221,6,24013,1,12466,51147.01
82158,669668,1,20230101,6,24013,1,0,15770.78
260263,762822,1,20241016,6,24013,1,0,0
102889,674308,1,20230101,6,24013,1,0,58744.19
75897,617094,1,20220713,6,24013,3,0,0
65176,613444,1,20220604,6,24013,3,0,0
68961,650825,1,20230101,6,24013,5,0,40770
291017,756077,1,20240908,7,24020,4,0,9205.31
137311,709267,1,20231215,6,24024,3,0,0
296771,774718,1,20241211,6,24028,1,0,7000
115324,696704,1,20230101,6,24028,1,0,0.01
188216,679984,1,20230614,6,24028,1,0,0
187377,708248,1,20231207,6,24028,1,0,72770.74
73134,632532,1,20221007,6,24028,1,0,3828.5
43777,653624,1,20230101,6,24028,1,0,1
152666,681213,1,20230620,6,24028,1,2280,3981.25
28790,651734,1,20230113,6,24028,1,0,-0.1
276453,741633,1,20240621,6,24028,1,0,5487.2
258656,714323,1,20240119,6,24028,1,0,0
137256,705542,1,20230101,6,24028,1,0,13000
19112,590459,1,20220212,6,24028,1,0,2720
212414,731756,1,20240502,6,24028,1,0,6253.48
139782,655930,1,20230203,6,24028,1,7755.5,14194.9
263486,722463,1,20240306,6,24028,1,0,0
240973,714466,1,20240121,6,24028,1,0,7619.75
71528,618464,1,20220721,6,24028,1,0,143190
204924,690624,1,20230815,6,24028,1,0,16213.16
271544,733024,1,20240509,6,24028,1,0,7248.55
53154,642765,1,20221125,6,24028,1,0,-6166
153799,685045,1,20230713,6,24028,1,0,7126.02
153494,657288,1,20230210,6,24028,1,13650,99807.39
208040,713521,1,20240116,6,24028,1,0,0
230079,717962,1,20240210,6,24028,1,0,7772.69
66407,664066,1,20230317,6,24028,1,0,-0.01
234070,713071,1,20240113,6,24028,1,0,19717.41
213109,699772,1,20231016,6,24028,1,0,0
217376,739400,1,20240606,6,24028,1,0,1
129130,670795,1,20230101,6,24028,1,0,22905.79
255044,726152,1,20240329,6,24028,1,7890,14429.67
229712,751426,1,20240813,6,24028,1,7330,17670
125565,695627,1,20230919,6,24028,1,0,-13908
113472,696209,1,20230922,6,24028,1,0,-12000
26083,612292,1,20220616,6,24028,1,5260,12672
61912,617055,1,20220713,6,24028,1,0,3126.33
92174,642007,1,20221123,6,24028,1,0,-6000
157925,718438,1,20240213,6,24028,1,0,0
223320,709451,1,20231218,6,24028,1,0,2639.91
301818,743943,1,20240704,1,24028,1,0,0.01
287596,732702,1,20240507,6,24028,1,0,0.01
235485,726484,1,20240401,6,24028,1,0,0
124547,683056,1,20230101,6,24028,1,8040,11641.08
184565,715244,1,20240124,6,24028,1,0,0
126284,685295,1,20230101,6,24028,1,0,9669.18
297087,752790,1,20240822,6,24028,1,4795,18040.81
138028,696632,2,20230920,15,24028,1,0,1421
32553,636781,1,20221028,6,24028,1,0,-1300
43098,653647,1,20230101,6,24028,1,0,2826.4
227387,725502,1,20240324,6,24028,1,0,0
138746,699298,1,20231012,6,24028,1,0,-18655
147680,660046,1,20230225,6,24028,1,0,0
24486,651946,1,20230101,6,24028,1,4465,13398.56
329567,766844,1,20241108,6,24028,1,0,24587.87
74512,671382,1,20230427,6,24028,1,0,-1
238049,733695,1,20240514,6,24028,1,0,0.01
282577,758117,1,20240922,6,24028,1,0,0.01
258487,735669,1,20240523,6,24028,1,0,0.01
110725,682041,1,20230101,6,24028,1,0,0.01
19013,640492,1,20221114,6,24028,1,0,-17000
159851,668934,1,20230414,6,24028,1,9095,22838.64
90387,651684,1,20230101,6,24028,1,0,0.01
125284,660975,1,20230302,6,24028,1,0,-0.01
317302,752788,1,20240822,6,24028,1,0,0.01
61723,668199,1,20230101,6,24028,1,0,0.01
251864,731487,1,20240430,6,24028,1,0,0
86120,639462,1,20221109,6,24028,1,13320,37496
65825,685593,1,20230101,6,24028,1,0,0.01
205829,717692,1,20240208,6,24028,1,0,2657
198197,730583,1,20240424,6,24028,1,0,0
254584,747523,1,20240728,4,24028,1,2005,18557.91
54258,609315,1,20220531,99,24028,1,3280,11186.75
339679,770725,1,20241129,6,24028,1,0,47919.92
235016,730574,1,20240424,6,24028,1,0,0
280570,758242,1,20240923,6,24028,1,0,0.01
222377,717085,1,20240203,6,24028,1,1730,11584.01
113125,644518,1,20221205,6,24028,1,0,-7227
168988,723587,1,20240313,6,24028,1,0,26415
196666,708158,1,20231207,6,24028,1,0,13346
10860,637654,1,20220908,6,24028,1,0,0
161172,691500,1,20230821,6,24028,1,0,0
1805,634592,1,20221014,6,24028,1,0,21330.31
232281,742710,1,20240628,6,24028,1,0,17000
18278,593722,1,20220303,6,24028,1,0,1125
297309,771049,1,20241202,6,24028,1,0,10000
269678,751828,1,20240816,6,24028,1,0,0.01
149603,699526,1,20231012,6,24028,1,0,0
40662,630343,1,20220927,6,24028,1,0,0
125780,708503,1,20230101,6,24028,1,0,0.01
76606,680976,1,20230619,6,24028,1,0,-0.01
212391,746656,1,20240722,6,24028,1,0,4500
228191,701544,1,20231026,6,24028,1,4790,10580.95
143711,676077,1,20230524,6,24028,1,0,0
221887,708430,1,20231209,6,24028,1,0,60000
169961,687796,1,20230731,6,24028,1,0,0
118340,648860,1,20221224,6,24028,1,8480,11643.22
207069,693988,1,20230906,6,24028,1,0,0
217396,709331,1,20231217,6,24028,1,0,211650
273249,740590,1,20240617,6,24028,1,0,2000
120008,651461,1,20230111,6,24028,1,0,-0.01
65483,637828,1,20221102,6,24028,1,2300,4874.25
22348,604566,1,20220507,6,24028,1,6885,27468.66
251864,732256,1,20240504,6,24028,1,9360,13297.41
297771,741913,1,20240624,6,24028,1,0,0.01
151254,669412,1,20230418,6,24028,1,0,3226
48489,642402,1,20221125,6,24028,1,0,0
267123,756569,1,20240912,6,24028,1,0,0.01
133531,699773,1,20230101,6,24028,1,6720,-507.64
196029,726872,1,20240403,6,24028,1,0,13197.6
37247,656885,1,20230101,6,24028,1,0,6163.44
65885,663102,1,20230101,6,24028,1,3439.12,13756.48
239820,757265,1,20240917,6,24028,1,0,0.01
168088,682399,1,20230627,6,24028,1,6365,19920.05
163699,694560,1,20230911,6,24028,2,0,57950
90210,622468,1,20220813,6,24028,2,0,185915
195002,702328,2,20231031,15,24028,2,0,420700
131109,680083,2,20230101,15,24028,2,0,297065
104390,641904,1,20221120,6,24028,2,0,7315
244100,754336,2,20240830,15,24028,2,0,841500
69047,625458,1,20220829,15,24028,2,0,0
219459,710205,2,20231221,16,24028,2,0,0
165700,700266,1,20231018,6,24028,2,0,98880
87403,642154,1,20221124,6,24028,3,0,5548
101398,644594,1,20221205,6,24028,3,0,6000
6001,606479,2,20220517,6,24028,3,0,0
22307,644909,1,20221206,6,24028,3,0,-0.01
60223,666495,1,20230330,6,24028,3,0,5666.81
8789,599627,1,20220406,6,24028,3,0,0
31747,610046,1,20220604,6,24028,3,0,0
25121,643800,1,20221201,6,24028,3,0,-0.1
6617,589596,1,20220207,6,24028,3,0,0
47535,627119,1,20220907,12,24028,3,0,9640
46746,645012,1,20221207,6,24028,3,0,12500
115085,645960,1,20221210,6,24028,3,0,0
9589,603514,1,20220430,6,24028,3,0,0
53162,610149,2,20220605,6,24028,3,0,0
312181,758549,1,20240924,7,24028,4,0,1380
138706,658892,1,20230101,7,24028,4,840,3735
283615,746882,1,20240720,7,24028,4,0,1414.5
312767,775371,1,20241223,7,24028,4,0,3200
197108,726917,1,20240403,7,24028,4,214.91,1084.63
83745,671556,1,20230101,7,24028,4,0,1139.2
125148,702711,1,20230101,7,24028,4,0,3722.84
137015,652121,1,20230101,7,24028,4,779.4,3117.6
236018,718485,1,20240213,7,24028,4,0,2480
117879,643712,1,20221201,7,24028,4,0,0
134178,696734,1,20230101,7,24028,4,0,3349.6
293632,765338,1,20241031,7,24028,4,0,4328
44943,669746,1,20230101,7,24028,4,0,1991.49
146246,655129,1,20230126,7,24028,4,805.4,3221.6
256713,741084,1,20240612,7,24028,4,0,3200
312338,759632,1,20240929,7,24028,4,0,4220.02
204073,735621,1,20240522,7,24028,4,0,6400
218850,704940,1,20231117,7,24028,4,0,0
2428,593501,1,20220302,7,24028,4,0,736.97
151939,673735,1,20230512,7,24028,4,675,3878.38
46584,625114,1,20220829,7,24028,4,0,0
135381,664238,1,20230319,7,24028,4,0,2042.4
7116,597554,1,20220325,7,24028,4,3846,21362.95
297223,740752,1,20240618,7,24028,4,4870.5,21952.45
239001,714342,1,20240114,7,24028,4,2756,12874.6
234615,716342,1,20240201,7,24028,4,0,1278.4
109813,636925,1,20221029,7,24028,4,0,4401.54
53598,611670,1,20220609,7,24028,4,0,1780.8
122872,660420,1,20230101,7,24028,4,0,1196
98380,655878,1,20230101,7,24028,4,0,1060.8
100855,681544,1,20230101,7,24028,4,0,6800
139463,690570,1,20230101,7,24028,4,0,3154.44
260224,734553,1,20240511,7,24028,4,0,10968
104041,664226,1,20230101,7,24028,4,0,1392
130180,673606,1,20230101,7,24028,4,0,1011.2
254840,759980,1,20240924,7,24028,4,1580,1620
143605,698826,1,20231009,7,24028,4,2000,14847.92
297433,753571,1,20240826,7,24028,4,0,3900
226991,741280,1,20240619,7,24028,4,0,3200
235406,723962,1,20240314,7,24028,4,0,1303.2
148544,711427,1,20240101,7,24028,4,0,2505.6
283291,733515,1,20240513,7,24028,4,0,2640
287624,750367,1,20240727,7,24028,4,0,4104
98209,672502,1,20230101,7,24028,4,1227.95,4748.96
264026,726584,1,20240401,6,24028,5,0,11845.71
77989,631551,1,20220922,6,24028,5,0,10334.99
225999,743659,1,20240703,6,24028,5,0,16506.82
256284,738928,1,20240606,6,24028,5,0,5500
57366,621790,1,20220808,6,24028,5,0,2015
249137,764368,1,20241025,6,24028,5,0,8000
150437,690832,1,20230816,6,24028,5,0,2717
182637,692632,1,20230829,6,24028,5,0,2425.75
239219,709178,1,20231214,6,24028,5,0,8635.86
76197,615624,1,20220705,6,24028,5,0,1200
305548,756534,1,20240912,6,24028,5,0,25000
108686,695949,1,20230101,6,24028,5,0,11487
14498,620264,1,20220731,6,24028,5,0,0
249218,767913,1,20241114,6,24028,5,0,30450.18
139779,700185,1,20231018,6,24028,5,0,24417
162109,698930,1,20231010,6,24028,5,0,26686.42
47563,632083,1,20221006,6,24028,5,0,15533.94
268145,728446,1,20240411,6,24028,5,0,11336.51
115725,697808,1,20230101,6,24028,5,0,35055.57
346936,767537,1,20241113,6,24028,5,0,15000
178241,724117,1,20240315,6,24028,5,0,12358.11
314525,768044,1,20241115,6,24028,5,0,15000
23617,627587,1,20220911,6,24028,5,0,30502.47
39239,603614,1,20220502,6,24028,5,0,11564.28
121788,705960,1,20230101,6,24028,5,0,30000
40002,608558,1,20220528,6,24028,6,0,79900
234362,706148,1,20231125,6,24028,6,0,110857.5
33401,626654,1,20220902,6,24029,1,5070,40026.29
64527,642617,1,20221125,1,24032,1,0,-8000
60139,624221,1,20220823,6,24035,1,0,9450.73
82041,617492,1,20220716,6,24035,1,0,4295.07
171501,666434,1,20230330,6,24035,1,0,0
279983,749681,1,20240805,7,24035,4,0,3200
9854,605213,1,20220511,6,25006,1,12760,19470.78
141504,704372,1,20231114,6,25006,1,0,0
253630,717558,1,20240207,6,25006,1,0,0.01
221538,699817,1,20231016,6,25006,1,0,343200
246433,752460,1,20240819,6,25006,1,2750,20826.47
2292,605288,1,20220511,6,25006,1,0,28896.94
87979,671055,2,20230425,16,25006,2,0,0
27587,640209,1,20221114,6,25006,3,0,9000
163760,717539,1,20240206,7,25006,4,0,12400
105601,691636,1,20230101,7,25006,4,1764.31,7779.26
178099,722574,1,20240226,7,25006,4,0,8192
175393,715877,1,20240130,7,25006,4,0,6880.2
231883,757990,1,20240917,7,25006,4,0,3200
39735,612142,1,20220615,6,25006,5,6345,7513
7580,590904,1,20220215,6,25006,5,0,14000
50262,663148,1,20230101,6,25006,5,0,10319
207009,726654,1,20240331,6,25011,1,8250,11564.95
191059,734802,1,20240520,7,25012,4,0,0
136724,675480,1,20230101,6,25012,5,0,3995
265151,731627,1,20240422,6,25015,5,0,65000
183725,729119,1,20240416,6,26030,1,0,0
334897,771184,1,20241202,6,26030,1,0,35000
150664,695521,1,20230915,6,26030,1,0,0
69877,662093,1,20230305,18,26030,2,0,195396.96
65854,618064,1,20220717,7,26030,4,0,0
191856,692918,1,20230830,7,26030,4,251.2,753.6
8428,649812,1,20221205,6,26030,5,0,-15000
88938,688658,2,20230101,16,26048,1,0,127400
326155,765519,1,20241101,6,26048,1,0,0
105532,665562,1,20230101,6,26048,1,0,18997
232832,715433,1,20240124,6,26048,1,2330,16494.99
123298,642198,1,20221115,6,26048,1,11045,57458
106095,657501,1,20230204,6,26048,1,0,-161400
297598,753504,1,20240825,6,26048,1,0,40307.37
176686,721105,1,20240228,7,26048,4,0,7590
128221,694092,1,20230101,7,26048,4,0,1760
226525,714176,1,20240118,7,26048,4,0,3920
46837,663720,1,20230101,6,28003,1,0,3689
129456,692886,1,20230101,6,28003,1,0,160000
17358,596853,1,20220321,6,28003,1,0,-13360
74013,659737,1,20230101,6,28009,1,0,5378
173229,690785,1,20230816,6,28009,1,6720,16125.5
135734,684845,1,20230101,7,28009,4,0,3355.2
143822,684849,1,20230101,6,28009,5,0,53896.5
126582,668133,1,20230101,6,28009,5,0,8404.25
267358,762365,1,20241015,6,28009,5,0,5399.66
5983,644142,1,20221203,6,28009,5,3565,10449
250763,718027,2,20240203,2,28012,1,0,0
88506,657347,1,20230101,6,28021,1,4215,12281.5
279410,725334,1,20240322,6,28038,1,0,41976
128851,673515,1,20230101,6,28038,1,0,12000
218661,698274,1,20231005,6,28038,1,0,0.01
120112,642705,1,20221125,6,28038,1,0,40038.46
23154,632841,1,20221008,6,28038,1,0,0
